"","Approved.symbol","NCBI.Gene.ID","keggGene"
"43231","LOC108351329",108351329,"rno:108351329"
"43232","LOC108352724",108352724,"rno:108352724"
"43233","LOC108352922",108352922,"rno:108352922"
"43234","LOC108348438",108348438,"rno:108348438"
"43235","LOC108350437",108350437,"rno:108350437"
"43236","LOC108350730",108350730,"rno:108350730"
"43237","LOC108351736",108351736,"rno:108351736"
"43238","LOC108353199",108353199,"rno:108353199"
"43239","LOC108348110",108348110,"rno:108348110"
"43240","LOC108348173",108348173,"rno:108348173"
"43241","LOC108348747",108348747,"rno:108348747"
"43242","LOC108349758",108349758,"rno:108349758"
"43243","Trnac-gca3",108350894,"rno:108350894"
"43244","LOC108353126",108353126,"rno:108353126"
"43245","LOC108351952",108351952,"rno:108351952"
"43246","LOC108353147",108353147,"rno:108353147"
"43247","LOC108348919",108348919,"rno:108348919"
"43248","Trnap-agg2",108349870,"rno:108349870"
"43249","Trnac-gca2",108350914,"rno:108350914"
"43250","LOC108351338",108351338,"rno:108351338"
"43251","LOC108351936",108351936,"rno:108351936"
"43252","LOC108351949",108351949,"rno:108351949"
"43253","LOC108348932",108348932,"rno:108348932"
"43254","LOC108349523",108349523,"rno:108349523"
"43255","LOC108352523",108352523,"rno:108352523"
"43256","LOC108348290",108348290,"rno:108348290"
"43257","LOC108348363",108348363,"rno:108348363"
"43258","LOC108348621",108348621,"rno:108348621"
"43259","LOC108349407",108349407,"rno:108349407"
"43260","LOC108349408",108349408,"rno:108349408"
"43261","LOC108350200",108350200,"rno:108350200"
"43262","LOC108351809",108351809,"rno:108351809"
"43263","LOC108351893",108351893,"rno:108351893"
"43264","LOC108353391",108353391,"rno:108353391"
"43265","LOC108353519",108353519,"rno:108353519"
"43266","LOC108349555",108349555,"rno:108349555"
"43267","LOC108350736",108350736,"rno:108350736"
"43268","LOC108351356",108351356,"rno:108351356"
"43269","Trnat-agu6",108348671,"rno:108348671"
"43270","LOC108349746",108349746,"rno:108349746"
"43271","LOC108350747",108350747,"rno:108350747"
"43272","LOC108350826",108350826,"rno:108350826"
"43273","LOC108352411",108352411,"rno:108352411"
"43274","LOC108352793",108352793,"rno:108352793"
"43275","LOC108353023",108353023,"rno:108353023"
"43276","LOC108353387",108353387,"rno:108353387"
"43277","LOC108353773",108353773,"rno:108353773"
"43278","LOC108348235",108348235,"rno:108348235"
"43279","LOC108350647",108350647,"rno:108350647"
"43280","LOC108352612",108352612,"rno:108352612"
"43281","LOC108352951",108352951,"rno:108352951"
"43282","Trnah-gug4",108350323,"rno:108350323"
"43283","LOC108350689",108350689,"rno:108350689"
"43284","LOC108350828",108350828,"rno:108350828"
"43285","LOC108351789",108351789,"rno:108351789"
"43286","Trnat-ugu1",108352243,"rno:108352243"
"43287","LOC108352357",108352357,"rno:108352357"
"43288","LOC108348609",108348609,"rno:108348609"
"43289","LOC108353131",108353131,"rno:108353131"
"43290","LOC108348556",108348556,"rno:108348556"
"43291","LOC108348589",108348589,"rno:108348589"
"43292","LOC108350183",108350183,"rno:108350183"
"43293","Trnaa-cgc1",108350630,"rno:108350630"
"43294","LOC108352080",108352080,"rno:108352080"
"43295","LOC108352418",108352418,"rno:108352418"
"43296","LOC108352594",108352594,"rno:108352594"
"43297","LOC108353686",108353686,"rno:108353686"
"43298","NEWGENE_1586233",108348066,"rno:108348066"
"43299","NEWGENE_619861",108348073,"rno:108348073"
"43300","LOC108348727",108348727,"rno:108348727"
"43301","LOC108349001",108349001,"rno:108349001"
"43302","LOC108349110",108349110,"rno:108349110"
"43303","LOC108349354",108349354,"rno:108349354"
"43304","LOC108349602",108349602,"rno:108349602"
"43305","LOC108350293",108350293,"rno:108350293"
"43306","LOC108350657",108350657,"rno:108350657"
"43307","LOC108351133",108351133,"rno:108351133"
"43308","LOC108351624",108351624,"rno:108351624"
"43309","LOC108351854",108351854,"rno:108351854"
"43310","LOC108349379",108349379,"rno:108349379"
"43311","LOC108348604",108348604,"rno:108348604"
"43312","Trnai-aau8",108348685,"rno:108348685"
"43313","LOC108349603",108349603,"rno:108349603"
"43314","LOC108349703",108349703,"rno:108349703"
"43315","LOC108350723",108350723,"rno:108350723"
"43316","LOC108351607",108351607,"rno:108351607"
"43317","LOC108351972",108351972,"rno:108351972"
"43318","Hhla2",108352332,"rno:108352332"
"43319","LOC108352407",108352407,"rno:108352407"
"43320","LOC108352443",108352443,"rno:108352443"
"43321","LOC108348419",108348419,"rno:108348419"
"43322","LOC108349456",108349456,"rno:108349456"
"43323","LOC108351254",108351254,"rno:108351254"
"43324","LOC108348344",108348344,"rno:108348344"
"43325","Trnam-cau6",108348637,"rno:108348637"
"43326","LOC108351091",108351091,"rno:108351091"
"43327","LOC108351922",108351922,"rno:108351922"
"43328","LOC108352838",108352838,"rno:108352838"
"43329","LOC108353604",108353604,"rno:108353604"
"43330","LOC108349688",108349688,"rno:108349688"
"43331","LOC108352846",108352846,"rno:108352846"
"43332","LOC108348553",108348553,"rno:108348553"
"43333","LOC108349066",108349066,"rno:108349066"
"43334","LOC108349097",108349097,"rno:108349097"
"43335","LOC108349546",108349546,"rno:108349546"
"43336","LOC108351840",108351840,"rno:108351840"
"43337","LOC108352113",108352113,"rno:108352113"
"43338","LOC108352549",108352549,"rno:108352549"
"43339","LOC108353284",108353284,"rno:108353284"
"43340","LOC108353285",108353285,"rno:108353285"
"43341","LOC108348349",108348349,"rno:108348349"
"43342","LOC108349338",108349338,"rno:108349338"
"43343","LOC108349608",108349608,"rno:108349608"
"43344","LOC108350373",108350373,"rno:108350373"
"43345","LOC108350866",108350866,"rno:108350866"
"43346","LOC108351014",108351014,"rno:108351014"
"43347","LOC108351121",108351121,"rno:108351121"
"43348","Trnan-guu7",108351387,"rno:108351387"
"43349","Trnai-aau4",108352274,"rno:108352274"
"43350","LOC108352818",108352818,"rno:108352818"
"43351","LOC108353203",108353203,"rno:108353203"
"43352","LOC108350648",108350648,"rno:108350648"
"43353","LOC108348984",108348984,"rno:108348984"
"43354","LOC108349276",108349276,"rno:108349276"
"43355","LOC108349984",108349984,"rno:108349984"
"43356","LOC108351036",108351036,"rno:108351036"
"43357","LOC108353039",108353039,"rno:108353039"
"43358","LOC108353351",108353351,"rno:108353351"
"43359","LOC108353754",108353754,"rno:108353754"
"43360","LOC108353788",108353788,"rno:108353788"
"43361","LOC108348538",108348538,"rno:108348538"
"43362","LOC108349098",108349098,"rno:108349098"
"43363","LOC108351102",108351102,"rno:108351102"
"43364","Trnak-cuu11",108352038,"rno:108352038"
"43365","LOC108348406",108348406,"rno:108348406"
"43366","LOC108348955",108348955,"rno:108348955"
"43367","LOC108350366",108350366,"rno:108350366"
"43368","LOC108352753",108352753,"rno:108352753"
"43369","LOC108352938",108352938,"rno:108352938"
"43370","LOC108348194",108348194,"rno:108348194"
"43371","LOC108348412",108348412,"rno:108348412"
"43372","LOC108348592",108348592,"rno:108348592"
"43373","LOC108349415",108349415,"rno:108349415"
"43374","LOC108349792",108349792,"rno:108349792"
"43375","LOC108350238",108350238,"rno:108350238"
"43376","LOC108351473",108351473,"rno:108351473"
"43377","LOC108351833",108351833,"rno:108351833"
"43378","LOC108351884",108351884,"rno:108351884"
"43379","LOC108352779",108352779,"rno:108352779"
"43380","LOC108353327",108353327,"rno:108353327"
"43381","LOC108353403",108353403,"rno:108353403"
"43382","Vsig10l2",108351843,"rno:108351843"
"43383","LOC108352796",108352796,"rno:108352796"
"43384","LOC108353323",108353323,"rno:108353323"
"43385","LOC108348069",108348069,"rno:108348069"
"43386","LOC108348866",108348866,"rno:108348866"
"43387","LOC108348974",108348974,"rno:108348974"
"43388","LOC108349472",108349472,"rno:108349472"
"43389","LOC108351517",108351517,"rno:108351517"
"43390","LOC108352026",108352026,"rno:108352026"
"43391","Trnae-cuc5",108352277,"rno:108352277"
"43392","LOC108352644",108352644,"rno:108352644"
"43393","LOC108351812",108351812,"rno:108351812"
"43394","LOC108351903",108351903,"rno:108351903"
"43395","LOC108352412",108352412,"rno:108352412"
"43396","LOC108348468",108348468,"rno:108348468"
"43397","LOC108348543",108348543,"rno:108348543"
"43398","LOC108348569",108348569,"rno:108348569"
"43399","LOC108348950",108348950,"rno:108348950"
"43400","LOC108349687",108349687,"rno:108349687"
"43401","LOC108350612",108350612,"rno:108350612"
"43402","LOC108350644",108350644,"rno:108350644"
"43403","LOC108350790",108350790,"rno:108350790"
"43404","LOC108352223",108352223,"rno:108352223"
"43405","LOC108353090",108353090,"rno:108353090"
"43406","Trnaq-cug8",108348662,"rno:108348662"
"43407","LOC108350028",108350028,"rno:108350028"
"43408","LOC108352792",108352792,"rno:108352792"
"43409","LOC108348149",108348149,"rno:108348149"
"43410","Trnar-ucg3",108348702,"rno:108348702"
"43411","LOC108349152",108349152,"rno:108349152"
"43412","LOC108349513",108349513,"rno:108349513"
"43413","LOC108349945",108349945,"rno:108349945"
"43414","LOC108350167",108350167,"rno:108350167"
"43415","LOC108350867",108350867,"rno:108350867"
"43416","LOC108350993",108350993,"rno:108350993"
"43417","LOC108352752",108352752,"rno:108352752"
"43418","LOC108353410",108353410,"rno:108353410"
"43419","LOC108352877",108352877,"rno:108352877"
"43420","LOC108352906",108352906,"rno:108352906"
"43421","LOC108348437",108348437,"rno:108348437"
"43422","LOC108349134",108349134,"rno:108349134"
"43423","LOC108349202",108349202,"rno:108349202"
"43424","LOC108349697",108349697,"rno:108349697"
"43425","LOC108350875",108350875,"rno:108350875"
"43426","LOC108351239",108351239,"rno:108351239"
"43427","LOC108351680",108351680,"rno:108351680"
"43428","LOC108351817",108351817,"rno:108351817"
"43429","Trnap-cgg2",108352249,"rno:108352249"
"43430","LOC108353140",108353140,"rno:108353140"
"43431","LOC108353542",108353542,"rno:108353542"
"43432","LOC108350802",108350802,"rno:108350802"
"43433","LOC108351273",108351273,"rno:108351273"
"43434","LOC108348431",108348431,"rno:108348431"
"43435","LOC108348787",108348787,"rno:108348787"
"43436","LOC108349091",108349091,"rno:108349091"
"43437","LOC108349109",108349109,"rno:108349109"
"43438","LOC108350249",108350249,"rno:108350249"
"43439","LOC108351460",108351460,"rno:108351460"
"43440","LOC108352406",108352406,"rno:108352406"
"43441","LOC108348055",108348055,"rno:108348055"
"43442","LOC108349328",108349328,"rno:108349328"
"43443","LOC108349368",108349368,"rno:108349368"
"43444","LOC108350538",108350538,"rno:108350538"
"43445","Trnah-gug10",108351154,"rno:108351154"
"43446","LOC108351444",108351444,"rno:108351444"
"43447","Trnaw-cca5",108352287,"rno:108352287"
"43448","LOC108352905",108352905,"rno:108352905"
"43449","LOC108353017",108353017,"rno:108353017"
"43450","LOC108353129",108353129,"rno:108353129"
"43451","LOC108353459",108353459,"rno:108353459"
"43452","LOC108348576",108348576,"rno:108348576"
"43453","Trnah-gug9",108350636,"rno:108350636"
"43454","LOC108348048",108348048,"rno:108348048"
"43455","LOC108348382",108348382,"rno:108348382"
"43456","LOC108348916",108348916,"rno:108348916"
"43457","LOC108349029",108349029,"rno:108349029"
"43458","LOC108349553",108349553,"rno:108349553"
"43459","LOC108350411",108350411,"rno:108350411"
"43460","LOC108350977",108350977,"rno:108350977"
"43461","Trnay-gua3",108351383,"rno:108351383"
"43462","LOC108352004",108352004,"rno:108352004"
"43463","LOC108351552",108351552,"rno:108351552"
"43464","LOC108352066",108352066,"rno:108352066"
"43465","LOC108352481",108352481,"rno:108352481"
"43466","LOC108348171",108348171,"rno:108348171"
"43467","LOC108348602",108348602,"rno:108348602"
"43468","Trnav-cac4",108348674,"rno:108348674"
"43469","Trnaa-agc16",108348696,"rno:108348696"
"43470","LOC108349584",108349584,"rno:108349584"
"43471","LOC108352489",108352489,"rno:108352489"
"43472","LOC108353470",108353470,"rno:108353470"
"43473","LOC108353737",108353737,"rno:108353737"
"43474","LOC108349161",108349161,"rno:108349161"
"43475","LOC108348907",108348907,"rno:108348907"
"43476","LOC108349536",108349536,"rno:108349536"
"43477","LOC108350388",108350388,"rno:108350388"
"43478","LOC108350959",108350959,"rno:108350959"
"43479","LOC108351941",108351941,"rno:108351941"
"43480","LOC108352397",108352397,"rno:108352397"
"43481","LOC108353127",108353127,"rno:108353127"
"43482","LOC108348506",108348506,"rno:108348506"
"43483","LOC108348535",108348535,"rno:108348535"
"43484","LOC108350415",108350415,"rno:108350415"
"43485","LOC108350972",108350972,"rno:108350972"
"43486","LOC108351087",108351087,"rno:108351087"
"43487","LOC108351553",108351553,"rno:108351553"
"43488","LOC108351977",108351977,"rno:108351977"
"43489","LOC108353404",108353404,"rno:108353404"
"43490","LOC108353429",108353429,"rno:108353429"
"43491","LOC108349049",108349049,"rno:108349049"
"43492","LOC108349802",108349802,"rno:108349802"
"43493","LOC108350377",108350377,"rno:108350377"
"43494","LOC108351062",108351062,"rno:108351062"
"43495","LOC108351477",108351477,"rno:108351477"
"43496","LOC108351582",108351582,"rno:108351582"
"43497","LOC108351895",108351895,"rno:108351895"
"43498","LOC108348365",108348365,"rno:108348365"
"43499","LOC108348865",108348865,"rno:108348865"
"43500","LOC108349035",108349035,"rno:108349035"
"43501","LOC108349646",108349646,"rno:108349646"
"43502","LOC108352333",108352333,"rno:108352333"
"43503","LOC108349629",108349629,"rno:108349629"
"43504","LOC108351063",108351063,"rno:108351063"
"43505","LOC108351538",108351538,"rno:108351538"
"43506","LOC108351948",108351948,"rno:108351948"
"43507","LOC108352019",108352019,"rno:108352019"
"43508","LOC108353324",108353324,"rno:108353324"
"43509","LOC108353496",108353496,"rno:108353496"
"43510","LOC108349344",108349344,"rno:108349344"
"43511","LOC108352561",108352561,"rno:108352561"
"43512","LOC108353530",108353530,"rno:108353530"
"43513","LOC108348374",108348374,"rno:108348374"
"43514","LOC108348516",108348516,"rno:108348516"
"43515","LOC108348591",108348591,"rno:108348591"
"43516","LOC108348814",108348814,"rno:108348814"
"43517","LOC108349253",108349253,"rno:108349253"
"43518","LOC108349649",108349649,"rno:108349649"
"43519","Trnaq-cug2",108350321,"rno:108350321"
"43520","Trnap-agg5",108350639,"rno:108350639"
"43521","LOC108350706",108350706,"rno:108350706"
"43522","LOC108350744",108350744,"rno:108350744"
"43523","LOC108351483",108351483,"rno:108351483"
"43524","LOC108352709",108352709,"rno:108352709"
"43525","LOC108352978",108352978,"rno:108352978"
"43526","LOC108353217",108353217,"rno:108353217"
"43527","LOC108353297",108353297,"rno:108353297"
"43528","LOC108353453",108353453,"rno:108353453"
"43529","LOC108348561",108348561,"rno:108348561"
"43530","LOC108350964",108350964,"rno:108350964"
"43531","LOC108351029",108351029,"rno:108351029"
"43532","LOC108352854",108352854,"rno:108352854"
"43533","LOC108348528",108348528,"rno:108348528"
"43534","LOC108348843",108348843,"rno:108348843"
"43535","LOC108348902",108348902,"rno:108348902"
"43536","LOC108349933",108349933,"rno:108349933"
"43537","LOC108350063",108350063,"rno:108350063"
"43538","LOC108352009",108352009,"rno:108352009"
"43539","LOC108352784",108352784,"rno:108352784"
"43540","LOC108352833",108352833,"rno:108352833"
"43541","LOC108353782",108353782,"rno:108353782"
"43542","LOC108349233",108349233,"rno:108349233"
"43543","LOC108350297",108350297,"rno:108350297"
"43544","LOC108349395",108349395,"rno:108349395"
"43545","LOC108349574",108349574,"rno:108349574"
"43546","LOC108349640",108349640,"rno:108349640"
"43547","LOC108350396",108350396,"rno:108350396"
"43548","LOC108352714",108352714,"rno:108352714"
"43549","LOC108352748",108352748,"rno:108352748"
"43550","LOC108348829",108348829,"rno:108348829"
"43551","LOC108349193",108349193,"rno:108349193"
"43552","LOC108349621",108349621,"rno:108349621"
"43553","Trnal-uaa2",108349888,"rno:108349888"
"43554","LOC108352630",108352630,"rno:108352630"
"43555","LOC108353564",108353564,"rno:108353564"
"43556","LOC108349156",108349156,"rno:108349156"
"43557","LOC108350782",108350782,"rno:108350782"
"43558","LOC108351226",108351226,"rno:108351226"
"43559","LOC108351493",108351493,"rno:108351493"
"43560","LOC108351507",108351507,"rno:108351507"
"43561","LOC108351593",108351593,"rno:108351593"
"43562","LOC108353173",108353173,"rno:108353173"
"43563","LOC108350620",108350620,"rno:108350620"
"43564","LOC108348222",108348222,"rno:108348222"
"43565","LOC108348296",108348296,"rno:108348296"
"43566","LOC108348405",108348405,"rno:108348405"
"43567","LOC108349126",108349126,"rno:108349126"
"43568","Soga3",108349256,"rno:108349256"
"43569","LOC108349475",108349475,"rno:108349475"
"43570","LOC108349700",108349700,"rno:108349700"
"43571","LOC108350294",108350294,"rno:108350294"
"43572","LOC108353352",108353352,"rno:108353352"
"43573","LOC108350186",108350186,"rno:108350186"
"43574","LOC108350804",108350804,"rno:108350804"
"43575","LOC108348542",108348542,"rno:108348542"
"43576","LOC108348764",108348764,"rno:108348764"
"43577","LOC108349106",108349106,"rno:108349106"
"43578","LOC108350256",108350256,"rno:108350256"
"43579","LOC108350553",108350553,"rno:108350553"
"43580","LOC108351020",108351020,"rno:108351020"
"43581","LOC108352860",108352860,"rno:108352860"
"43582","LOC108350849",108350849,"rno:108350849"
"43583","LOC108353800",108353800,"rno:108353800"
"43584","LOC108350081",108350081,"rno:108350081"
"43585","LOC108350348",108350348,"rno:108350348"
"43586","LOC108351835",108351835,"rno:108351835"
"43587","LOC108350739",108350739,"rno:108350739"
"43588","LOC108349412",108349412,"rno:108349412"
"43589","LOC108349644",108349644,"rno:108349644"
"43590","LOC108350099",108350099,"rno:108350099"
"43591","LOC108350195",108350195,"rno:108350195"
"43592","LOC108351124",108351124,"rno:108351124"
"43593","LOC108351174",108351174,"rno:108351174"
"43594","Trnaq-cug5",108351859,"rno:108351859"
"43595","LOC108351985",108351985,"rno:108351985"
"43596","Trnay-gua1",108352043,"rno:108352043"
"43597","LOC108353672",108353672,"rno:108353672"
"43598","NEWGENE_1591402",108348057,"rno:108348057"
"43599","LOC108350692",108350692,"rno:108350692"
"43600","LOC108353536",108353536,"rno:108353536"
"43601","LOC108353808",108353808,"rno:108353808"
"43602","LOC108348118",108348118,"rno:108348118"
"43603","LOC108350684",108350684,"rno:108350684"
"43604","LOC108350714",108350714,"rno:108350714"
"43605","LOC108351175",108351175,"rno:108351175"
"43606","LOC108351335",108351335,"rno:108351335"
"43607","LOC108351566",108351566,"rno:108351566"
"43608","LOC108351651",108351651,"rno:108351651"
"43609","LOC108353221",108353221,"rno:108353221"
"43610","LOC108353481",108353481,"rno:108353481"
"43611","LOC108348836",108348836,"rno:108348836"
"43612","LOC108349311",108349311,"rno:108349311"
"43613","LOC108351406",108351406,"rno:108351406"
"43614","Trnaa-agc7",108352241,"rno:108352241"
"43615","LOC108353743",108353743,"rno:108353743"
"43616","NEWGENE_1310561",108348109,"rno:108348109"
"43617","LOC108349812",108349812,"rno:108349812"
"43618","LOC108353104",108353104,"rno:108353104"
"43619","LOC108353493",108353493,"rno:108353493"
"43620","LOC108348213",108348213,"rno:108348213"
"43621","LOC108349053",108349053,"rno:108349053"
"43622","LOC108348068",108348068,"rno:108348068"
"43623","LOC108348579",108348579,"rno:108348579"
"43624","LOC108349039",108349039,"rno:108349039"
"43625","LOC108349433",108349433,"rno:108349433"
"43626","LOC108349528",108349528,"rno:108349528"
"43627","LOC108350810",108350810,"rno:108350810"
"43628","LOC108351526",108351526,"rno:108351526"
"43629","LOC108351672",108351672,"rno:108351672"
"43630","LOC108353446",108353446,"rno:108353446"
"43631","LOC108353591",108353591,"rno:108353591"
"43632","Trnam-cau11",108348647,"rno:108348647"
"43633","LOC108349389",108349389,"rno:108349389"
"43634","LOC108348742",108348742,"rno:108348742"
"43635","LOC108348871",108348871,"rno:108348871"
"43636","LOC108348929",108348929,"rno:108348929"
"43637","LOC108348939",108348939,"rno:108348939"
"43638","Trnar-ccu9",108349267,"rno:108349267"
"43639","LOC108349352",108349352,"rno:108349352"
"43640","LOC108349731",108349731,"rno:108349731"
"43641","LOC108351550",108351550,"rno:108351550"
"43642","LOC108351791",108351791,"rno:108351791"
"43643","LOC108351909",108351909,"rno:108351909"
"43644","LOC108352462",108352462,"rno:108352462"
"43645","LOC108352530",108352530,"rno:108352530"
"43646","LOC108352747",108352747,"rno:108352747"
"43647","LOC108348497",108348497,"rno:108348497"
"43648","LOC108349348",108349348,"rno:108349348"
"43649","LOC108349739",108349739,"rno:108349739"
"43650","LOC108353766",108353766,"rno:108353766"
"43651","LOC108348315",108348315,"rno:108348315"
"43652","Trnav-aac6",108348682,"rno:108348682"
"43653","LOC108350700",108350700,"rno:108350700"
"43654","LOC108352968",108352968,"rno:108352968"
"43655","LOC108353025",108353025,"rno:108353025"
"43656","LOC108353421",108353421,"rno:108353421"
"43657","LOC108353695",108353695,"rno:108353695"
"43658","LOC108353701",108353701,"rno:108353701"
"43659","LOC108353742",108353742,"rno:108353742"
"43660","LOC108350147",108350147,"rno:108350147"
"43661","LOC108353228",108353228,"rno:108353228"
"43662","LOC108348259",108348259,"rno:108348259"
"43663","LOC108349785",108349785,"rno:108349785"
"43664","LOC108351665",108351665,"rno:108351665"
"43665","LOC108351691",108351691,"rno:108351691"
"43666","LOC108352439",108352439,"rno:108352439"
"43667","LOC108348129",108348129,"rno:108348129"
"43668","LOC108350272",108350272,"rno:108350272"
"43669","LOC108351179",108351179,"rno:108351179"
"43670","LOC108348097",108348097,"rno:108348097"
"43671","LOC108351447",108351447,"rno:108351447"
"43672","LOC108351722",108351722,"rno:108351722"
"43673","LOC108351847",108351847,"rno:108351847"
"43674","LOC108352482",108352482,"rno:108352482"
"43675","LOC108352706",108352706,"rno:108352706"
"43676","LOC108353811",108353811,"rno:108353811"
"43677","LOC108348392",108348392,"rno:108348392"
"43678","LOC108348430",108348430,"rno:108348430"
"43679","LOC108349689",108349689,"rno:108349689"
"43680","LOC108349783",108349783,"rno:108349783"
"43681","LOC108350360",108350360,"rno:108350360"
"43682","LOC108350933",108350933,"rno:108350933"
"43683","LOC108350979",108350979,"rno:108350979"
"43684","LOC108352040",108352040,"rno:108352040"
"43685","LOC108352106",108352106,"rno:108352106"
"43686","LOC108352139",108352139,"rno:108352139"
"43687","LOC108353602",108353602,"rno:108353602"
"43688","LOC108353628",108353628,"rno:108353628"
"43689","LOC108350387",108350387,"rno:108350387"
"43690","LOC108348300",108348300,"rno:108348300"
"43691","LOC108348536",108348536,"rno:108348536"
"43692","Trnav-cac6",108348639,"rno:108348639"
"43693","LOC108349737",108349737,"rno:108349737"
"43694","LOC108350033",108350033,"rno:108350033"
"43695","Trnak-cuu5",108350335,"rno:108350335"
"43696","LOC108351946",108351946,"rno:108351946"
"43697","LOC108352328",108352328,"rno:108352328"
"43698","LOC108352573",108352573,"rno:108352573"
"43699","LOC108352703",108352703,"rno:108352703"
"43700","LOC108353028",108353028,"rno:108353028"
"43701","LOC108353475",108353475,"rno:108353475"
"43702","Trnar-ccu5",108353678,"rno:108353678"
"43703","LOC108351497",108351497,"rno:108351497"
"43704","NEWGENE_1582771",108348092,"rno:108348092"
"43705","LOC108348192",108348192,"rno:108348192"
"43706","LOC108348607",108348607,"rno:108348607"
"43707","LOC108349072",108349072,"rno:108349072"
"43708","LOC108349631",108349631,"rno:108349631"
"43709","LOC108350162",108350162,"rno:108350162"
"43710","LOC108350292",108350292,"rno:108350292"
"43711","LOC108350487",108350487,"rno:108350487"
"43712","LOC108353135",108353135,"rno:108353135"
"43713","LOC108353344",108353344,"rno:108353344"
"43714","LOC108353563",108353563,"rno:108353563"
"43715","LOC108353603",108353603,"rno:108353603"
"43716","LOC108349115",108349115,"rno:108349115"
"43717","LOC108352046",108352046,"rno:108352046"
"43718","Trnan-guu13",108348673,"rno:108348673"
"43719","LOC108348842",108348842,"rno:108348842"
"43720","Trnak-cuu3",108349894,"rno:108349894"
"43721","LOC108350136",108350136,"rno:108350136"
"43722","LOC108351263",108351263,"rno:108351263"
"43723","LOC108351528",108351528,"rno:108351528"
"43724","LOC108353102",108353102,"rno:108353102"
"43725","LOC108353694",108353694,"rno:108353694"
"43726","LOC108349958",108349958,"rno:108349958"
"43727","LOC108350731",108350731,"rno:108350731"
"43728","LOC108348232",108348232,"rno:108348232"
"43729","LOC108349306",108349306,"rno:108349306"
"43730","LOC108349908",108349908,"rno:108349908"
"43731","LOC108350428",108350428,"rno:108350428"
"43732","LOC108350767",108350767,"rno:108350767"
"43733","LOC108351490",108351490,"rno:108351490"
"43734","LOC108352593",108352593,"rno:108352593"
"43735","LOC108353784",108353784,"rno:108353784"
"43736","LOC108351064",108351064,"rno:108351064"
"43737","LOC108352320",108352320,"rno:108352320"
"43738","LOC108349123",108349123,"rno:108349123"
"43739","LOC108349481",108349481,"rno:108349481"
"43740","LOC108349677",108349677,"rno:108349677"
"43741","LOC108350113",108350113,"rno:108350113"
"43742","LOC108350128",108350128,"rno:108350128"
"43743","LOC108352471",108352471,"rno:108352471"
"43744","LOC108352903",108352903,"rno:108352903"
"43745","LOC108348890",108348890,"rno:108348890"
"43746","LOC108351887",108351887,"rno:108351887"
"43747","LOC108352943",108352943,"rno:108352943"
"43748","LOC108350664",108350664,"rno:108350664"
"43749","LOC108350807",108350807,"rno:108350807"
"43750","LOC108351392",108351392,"rno:108351392"
"43751","LOC108352766",108352766,"rno:108352766"
"43752","LOC108353565",108353565,"rno:108353565"
"43753","LOC108348614",108348614,"rno:108348614"
"43754","LOC108350572",108350572,"rno:108350572"
"43755","LOC108352147",108352147,"rno:108352147"
"43756","LOC108353332",108353332,"rno:108353332"
"43757","LOC108349548",108349548,"rno:108349548"
"43758","LOC108350526",108350526,"rno:108350526"
"43759","LOC108350687",108350687,"rno:108350687"
"43760","LOC108350938",108350938,"rno:108350938"
"43761","LOC108351182",108351182,"rno:108351182"
"43762","LOC108351590",108351590,"rno:108351590"
"43763","LOC108352775",108352775,"rno:108352775"
"43764","LOC108351407",108351407,"rno:108351407"
"43765","LOC108352079",108352079,"rno:108352079"
"43766","LOC108352092",108352092,"rno:108352092"
"43767","LOC108348459",108348459,"rno:108348459"
"43768","LOC108348623",108348623,"rno:108348623"
"43769","LOC108348978",108348978,"rno:108348978"
"43770","LOC108349176",108349176,"rno:108349176"
"43771","LOC108350254",108350254,"rno:108350254"
"43772","LOC108350497",108350497,"rno:108350497"
"43773","LOC108351725",108351725,"rno:108351725"
"43774","LOC108352130",108352130,"rno:108352130"
"43775","LOC108353089",108353089,"rno:108353089"
"43776","LOC108353144",108353144,"rno:108353144"
"43777","LOC108353400",108353400,"rno:108353400"
"43778","LOC108350024",108350024,"rno:108350024"
"43779","LOC108349112",108349112,"rno:108349112"
"43780","LOC108350124",108350124,"rno:108350124"
"43781","LOC108351241",108351241,"rno:108351241"
"43782","LOC108351771",108351771,"rno:108351771"
"43783","LOC108352152",108352152,"rno:108352152"
"43784","LOC108352649",108352649,"rno:108352649"
"43785","LOC108353250",108353250,"rno:108353250"
"43786","LOC108353812",108353812,"rno:108353812"
"43787","LOC108351164",108351164,"rno:108351164"
"43788","LOC108351875",108351875,"rno:108351875"
"43789","LOC108352962",108352962,"rno:108352962"
"43790","LOC108353068",108353068,"rno:108353068"
"43791","LOC108348525",108348525,"rno:108348525"
"43792","LOC108350019",108350019,"rno:108350019"
"43793","LOC108350085",108350085,"rno:108350085"
"43794","LOC108351558",108351558,"rno:108351558"
"43795","LOC108352336",108352336,"rno:108352336"
"43796","LOC108352401",108352401,"rno:108352401"
"43797","LOC108349292",108349292,"rno:108349292"
"43798","LOC108349907",108349907,"rno:108349907"
"43799","LOC108351533",108351533,"rno:108351533"
"43800","LOC108353521",108353521,"rno:108353521"
"43801","LOC108348345",108348345,"rno:108348345"
"43802","LOC108348483",108348483,"rno:108348483"
"43803","LOC108348778",108348778,"rno:108348778"
"43804","LOC108350032",108350032,"rno:108350032"
"43805","LOC108351278",108351278,"rno:108351278"
"43806","LOC108351288",108351288,"rno:108351288"
"43807","LOC108350597",108350597,"rno:108350597"
